"","DV_Y","E1","E2","E3","E4","E5","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15"
"1096",99.3019522006839,0.952435490536823,-0.496465464017927,-0.571413841972479,1.55641382504541,1.5248107440413,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
"1097",99.7706871188518,-0.51154237364293,-1.23648135071733,-0.0431008972994526,0.988876420134471,0.603373278000968,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0
"1098",98.8998511001439,-1.13481203741855,-0.787472786705672,1.3682436600403,-1.87946971588738,-0.749364472762314,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1
"1099",98.4944301613545,1.26471014406591,-1.44047191941355,0.610798010814971,0.873080539039972,0.981355211859274,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
"1100",98.270382043966,-0.866608176616146,0.00184608780516808,0.938605973199591,-0.788696065152941,1.22921851197295,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1
"1101",99.8677504845529,1.23641272434452,0.241252217973964,-0.238964805638216,2.1316389493506,0.902369870284102,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1
"1102",97.2965516103662,1.05750234719137,-1.40992964710686,0.529147468167966,0.240451749272052,0.013381167518063,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
"1103",101.742102622742,0.0642814821627378,0.544407747493873,-0.613155060519443,-1.21036237879445,0.355856511592133,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"1104",97.8889557396881,-0.0607118702109871,-1.44154354012939,-0.297745447749004,-0.271764212200021,0.210212943683642,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1105",101.439412311999,0.365793764839807,0.210811336443007,-1.05969619403344,1.22417077614424,-0.420358316780523,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1
"1106",103.528099599586,-1.03146180301478,1.53650510768939,0.611103724854208,-1.36663131318817,0.178923425195698,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1
"1107",102.273582972232,-1.07028905433423,0.682286326395047,0.16095242182319,-0.392645757447584,-1.14329436827063,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1
"1108",100.277586717998,0.00252682373255923,-0.698714343586672,1.60456423330901,-0.723844054539579,-0.209739478273581,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
"1109",100.059331059678,0.878310184466671,-0.393908733778323,-0.684346952876468,-0.00556343337566492,1.37064410802449,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"1110",101.667497554135,2.28247926290288,0.486895514363363,0.312965408935744,-0.588847375576826,-0.347708875228177,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0
"1111",98.1549240830029,1.0786894832678,-0.112756503665636,-0.319263906056195,-0.730807683408938,0.467513993536868,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1
"1112",97.8764097986328,0.835911525468812,0.0813396641025743,0.102733248764068,-0.332327534008678,-0.475268012624605,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
"1113",102.159526015303,-0.533442912243031,1.09530321896765,0.628091709556315,0.99552621245072,-0.364859710199225,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0
"1114",99.1072727452172,0.387521443765502,-0.66539781998484,0.60858872231027,0.07636723493152,-0.422111785249172,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
"1115",98.9945879924617,0.948897620479811,-0.696903958393536,0.0249431070420446,1.16192556271704,0.110927980818706,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1
"1116",98.4824591559111,-1.14582943019539,-0.376053552688719,0.450257769421687,0.251851396491553,-0.744567865285624,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
"1117",101.412325760248,0.0692768399659619,0.326447661344764,0.602179253763018,-0.48142817173739,0.0298358311214713,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
"1118",96.5370283120106,-0.215583726898328,-2.42956386647027,0.875404752820479,0.0426441730624158,-0.276148674228692,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1
"1119",102.944876939144,2.01457174669402,1.11117833337626,-0.069860879442099,-0.305245996866418,-0.398255820036192,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"1120",98.9896615935691,1.78660832771821,-0.56752919870671,0.460638531208937,1.92446351806947,0.738612241276841,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
"1121",102.41303404767,0.312020753684569,1.08711399891723,-0.67822830816429,-0.657111461648773,-1.85175850731093,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
"1122",101.288253744789,-0.191583310901023,0.270755478664247,-1.05101543760932,-0.486281244008182,1.20325687491747,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0
"1123",101.722790956456,1.11487782286439,0.0545751482465777,0.0182876169227907,0.162589575198091,1.57411140507389,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
"1124",100.661543311966,-1.61415919695246,-0.647174787919324,-0.732046859286329,0.472683256772937,0.514684521760486,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1
"1125",98.8293555859879,-1.42660628449417,-1.05722581641921,1.80955990314903,-1.72395333343247,2.14308722488974,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0
"1126",99.7895752349038,-0.285457064234664,-0.284712075331043,-0.423789296608985,1.03729181529275,-0.322897419214823,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
"1127",99.4633630765614,-1.1799058928891,-0.287168293062151,-0.00564392756689079,0.261468498936391,-1.30573569066677,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
"1128",103.18892535756,-1.48224937691584,-0.387402776674689,-3.20262944606395,0.139050590168866,0.538868020980473,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0
"1129",100.681666260016,0.102764216240013,1.82530510085685,0.61369598777401,-0.266465486479584,-1.11194409242564,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1
"1130",100.293596069372,1.07905668078528,1.21764939925547,-0.345125621817614,-1.14653827238761,1.82677347556874,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
"1131",101.756894199283,-1.21094456773333,0.793991014345581,-0.339510695967785,0.84288661940681,0.033988437308562,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
"1132",100.389100740618,-1.10679857408135,-0.292391710184631,-1.63140625681369,0.153242145854985,0.25830570393129,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0
"1133",97.1521836411951,1.22450733163414,-2.81868897080625,-0.259961625733164,1.27107443420523,-1.27929334048711,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
"1134",99.3353540991057,0.591417432606126,0.508658468496061,0.392780619803948,1.4470565770608,0.13615803047018,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
"1135",99.1438470932507,-0.811133316922495,-0.131929168688192,-0.607684783372246,1.04741954036689,-0.936635908725818,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0
"1136",100.269072586056,-0.0115897711274255,-0.170968198584139,0.698336496559643,-0.0049208751922764,0.928426270865953,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
"1137",98.8350566117966,-1.29502995368262,-1.13169702235185,-0.620134742574174,-0.805300492031863,-0.585450504446261,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"1138",96.9957977721835,0.200595753590712,-1.14561771553051,0.393245027222381,-0.299717312108078,0.716890824950053,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
"1139",99.6407142814622,-0.876104750818467,-0.636007086835284,-1.98213810739434,2.17798971184077,0.926143359101055,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
"1140",99.7302445362464,0.0843488222635502,-1.21908935960621,-1.83999283539913,-0.578473710814127,-1.1096337281163,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0
"1141",98.1425198736968,0.214948380094257,-0.90207875722484,0.875810677287257,0.181072542535199,0.338334844023638,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0
"1142",101.425200766726,0.375072488650473,0.481376640501825,-1.00256942174605,-0.156526214298705,0.117960161935862,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1
"1143",99.1930250214433,-0.213638779191015,-0.78276833012929,0.177051897986798,-0.759987452781243,1.12997525880449,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
"1144",100.605196102544,0.724280233996818,0.0668455428129853,0.0836599166588453,0.41619769652214,-2.28108863890594,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
"1145",103.516640344343,0.221983642449707,0.740763715978099,-2.17187052534988,-0.0615976244597461,-0.834335093490272,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0
"1146",99.6804140016045,0.307972813829002,-0.24185148469288,0.947906784124808,-0.466465611961464,-0.610834925549801,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0
"1147",101.52189598231,1.41149832154607,0.992223214351484,0.900653081418406,0.816298622821892,0.225961337027817,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1
"1148",100.04728772698,-1.36301717202633,-0.281693530330899,-0.374882772458226,0.904192539916098,-1.09292633730128,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0
"1149",98.976664110161,-0.732027887635425,0.242285030628399,-0.126486183095352,-0.418338349790697,0.876608692767211,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
"1150",98.1106302869718,-0.335962244753918,-0.229356067072495,-0.256409758690117,-0.677615741419641,1.49914241074052,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0
"1151",99.6904475066379,0.802524864495244,-1.47573238530614,-1.22049947025332,0.806036821109877,1.05046729906405,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"1152",99.1456622113588,1.14367196901569,-0.957861680887361,1.53926420592274,-0.350127473019829,0.53755662249522,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1
"1153",101.722636160677,0.121708502847894,0.599433488159627,-0.269099502451829,-0.694158472362015,0.260783676817427,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1
"1154",100.441425545826,-0.573575915987571,0.361672900111591,1.20522896458159,0.515090764458305,0.494264002672683,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1
"1155",99.2320383328265,0.452826877869751,-0.257251010854449,0.41077040475041,-0.553277093487328,0.501411191681997,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"1156",102.095116578281,0.16294112114026,1.80864940623293,-1.69095829990135,-0.686539000043191,-0.412973942384493,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
"1157",99.3444843260851,0.261958819267159,-0.572185601064964,2.00642094198919,-0.293497807928484,-0.211149308953915,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
"1158",101.170517394042,-0.246813181275507,0.0245153942045837,-1.2138717128781,0.259096554323981,0.200119041986925,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"1159",98.0863450932945,-0.484960864432232,-1.30772845551763,0.174313277701644,0.505743928554792,0.355834602929922,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1
"1160",98.6744210181667,2.77829702672875,-1.11450482269028,-1.88794641536264,-1.15060542888909,0.303355998141492,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"1161",101.795594856278,-0.46750137400074,-1.01743910895067,-1.65602584083559,1.48693562937002,0.808021613303211,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0
"1162",101.895692899855,0.649410929144016,1.19674604298229,1.17489701172541,0.28366604870643,0.833173633819432,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
"1163",101.83034966585,2.2417180888709,0.106372055190993,-0.12598975667955,-1.40509568334433,0.299565234570312,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0
"1164",98.5989459137903,-0.241375742811498,-1.28855259264313,0.691336128488626,-0.182258512557326,1.402674430152,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0
"1165",99.5373797129103,0.666701443985061,0.104655246532571,0.773076673580588,-0.205865229704426,1.03378335825575,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1
"1166",99.9314892602234,-0.108883801557033,0.122116588796226,0.470012900042465,0.398402411220051,-1.00150348974907,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1
"1167",102.772905388731,-0.559373308035441,1.34475184051799,0.321481180486976,2.14940521306831,-0.620770899273665,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
"1168",101.386439078883,0.821047717808217,-0.211862928152241,-0.117375049177061,-0.825606999703859,-1.40252834785467,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0
"1169",97.9220660732385,-0.867816816282483,-0.596937729728923,-0.333116932569774,0.358637723691801,0.74529774435524,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
"1170",102.790738164611,-0.326446511646262,1.81628226041956,-0.713307297729418,0.31748118176187,-0.413994507457962,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1
"1171",102.709260428373,0.231619133282759,1.21359940776558,0.212265750847252,-0.107590392274243,0.280438655521247,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1
"1172",102.398486674411,0.139822456422698,-0.720331739506059,-0.487673332490281,-0.0299779147788293,-0.409290863494938,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0
"1173",100.24147860783,-0.430962773692306,-0.0816835704851366,-0.0128678843708916,-2.26116004980934,1.28367905154444,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1
"1174",101.43388250839,1.24068711986685,0.385740513007665,0.391232557117709,-0.840023991428796,-0.118511569685328,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
"1175",102.461721690413,-0.599323816556818,-0.139265922385416,-0.0230708573639869,0.0787706999192787,1.03054577337681,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
"1176",99.7387679453756,-0.403209094476435,-0.661885653620587,0.479710880113739,0.280995298280904,-0.59812117792068,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
"1177",101.271632258334,0.138113804284712,0.688485153407119,0.604973376006748,-0.694305462647838,-0.326509891702086,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1
"1178",100.023023969022,-1.98893443460675,0.318143362684639,0.167874066372787,0.249357382977701,0.327228147333951,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0
"1179",100.430013473482,-0.380848799993918,-0.187683137985425,-1.37107321074108,-0.679001430869383,0.281893204704767,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1
"1180",103.993410610519,1.54321688514928,1.77229885532366,-0.195367333200082,-0.0598525224635116,-1.07035420701567,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1
"1181",102.810697696212,-0.393051897565999,2.57507771694283,1.16333814550545,1.42412533440658,1.56502606734011,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0
"1182",97.1147235424325,-1.2168171037772,-1.49333376309676,1.55489790352717,-0.649493390459492,1.27062580122221,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"1183",98.6694572616572,-0.672956661949577,0.470438955279845,2.2136499664229,-0.931163037981769,0.0363349108150267,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0
"1184",102.418895316878,1.43782931351584,0.162709337267607,-0.202993958711521,0.613327134294351,1.46480901233397,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"1185",97.1028357972471,-0.867826802238854,-0.399584613354578,1.44368462147722,0.923242313544227,1.4241477352257,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0
"1186",99.8315159112228,-0.927078042536274,-0.677338057474816,-0.245999262065657,1.36562050105106,-0.414563931682904,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"1187",101.315538115616,-1.06170225643238,-0.29733401794083,-0.0719204146096699,-0.238419630168758,-0.480984670062864,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1188",102.431981610297,-0.258202892105986,0.239958449994499,0.608563259592776,0.946536365357876,1.90939212294312,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
"1189",99.2303435565074,-0.105311264491118,-1.24253857469285,0.751878036627211,-1.12209138464771,0.103275468167299,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1
"1190",97.7089739179462,-0.606033784183922,-0.326223221150295,0.329326831433138,-0.657286274286393,-0.122844239983595,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"1191",100.691286758011,2.85093573355578,-0.746747859824487,1.79919709108861,-0.622012276153591,-0.931184719491711,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
"1192",102.228894754614,0.138870947538182,-0.0143265415439604,1.1183448026369,-1.34173436015683,-0.37428502250375,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0
"1193",102.545348794886,1.3998656712713,1.13128247208064,-0.0636960844138449,-0.21134747632116,-1.32581151273741,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0
"1194",98.3207030376673,-0.282183316409063,0.215572970486534,-1.37476910440907,-1.28683236670369,-1.63940674302007,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
"1195",98.8627425343708,-0.7498508201827,-1.45919555210292,-0.0556986250067896,-0.647310929245091,0.152517655858202,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1
"1196",97.259730270635,0.525457620781186,-2.21093959099206,1.63445265020633,0.594226583886301,0.0300335742122463,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0
"1197",98.6154260674062,-0.396294007756092,-1.04546604977501,0.0839701536022462,1.33353156631446,0.910343340267532,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0
"1198",101.615897057582,-0.401269007744407,0.23199211023359,0.574263393073103,0.891206833537338,-1.66155797603781,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0
"1199",100.941100127084,-2.64151611398842,0.732245852073271,0.318325084391005,-0.361503559192846,-1.36696195517899,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0
"1200",101.176197538833,-0.943826591471262,0.205759455317029,-0.31123021214426,-2.23255231036787,0.0198967087850875,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
"1201",102.842472000334,0.0231156504982118,1.3815486787867,-1.49059995627607,0.264674145528229,0.0172906456779985,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1
"1202",102.194409543619,-1.363150880592,1.41493079800538,0.782288585906641,1.34226605185754,0.680700527166367,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1
"1203",100.624630983951,-0.432950918488182,0.458739594996883,-0.753982071131068,-0.70964147899674,-2.65741976434827,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1
"1204",98.7804411025781,-0.305522783258886,0.139309554789051,-0.843880642369698,-0.023677193996526,-2.40531433229095,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0
"1205",100.114291487929,-0.887237203392463,0.230660088334926,-0.223269155255775,0.0399917348442385,-0.665139442411457,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1
"1206",100.857891059723,-0.16671474635629,0.0990033802712781,1.75887388199433,-1.03587016146005,1.19221458505451,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
"1207",101.765523368184,1.11218734757311,0.243051856862168,-1.9493453508006,0.615896660857975,-1.31781946221659,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1
"1208",101.534724652891,-1.40428808963552,0.175568501601958,1.07325670085378,-0.56385263036521,0.41264752959826,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
"1209",102.110458784806,-1.90825309782032,-0.21548579016945,-1.15351084120354,-0.371546663020032,-1.24082312527577,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
"1210",99.3727047487892,0.441862011686976,-1.03233783067538,-1.20683745699436,0.483821785853624,2.1946354066154,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
"1211",101.942072958761,1.96896662501484,1.23633205604454,0.971181880744053,-0.873685035003942,-0.391205648797681,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1
"1212",101.514595090514,0.114656868210202,-0.31112381703389,-1.26617294172822,-0.413022387441695,-0.562519042867891,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
"1213",101.122263385345,-0.604107233712124,-0.0861275743373068,-0.352205159511198,0.814730512449464,0.308923166908606,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0
"1214",100.852748697845,-0.423282691811488,-0.0803020219696487,1.25118898787427,-0.356893511255003,0.512581528184303,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
"1215",102.988748266384,1.6969959622814,2.31491890933077,-1.6834450436838,-0.0843364572350448,-0.270095292732138,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1216",102.374150509293,-1.36194637636893,-0.270841197996497,-2.3757930832054,1.38598504609452,-1.40205589904396,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
"1217",103.979774798307,-1.42712450051056,1.91999263997134,-0.0317827304200788,0.0905433118024358,1.57633412946146,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1
"1218",100.06377298272,0.67619572475252,0.00762700929092654,-1.00765410527977,0.890416636385618,0.889101729421232,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0
"1219",101.809996280334,1.10315273472365,-0.928342493201827,-0.355087324825701,-0.253915753635138,-1.34989580250153,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0
"1220",105.59758329081,1.0575840865806,1.54940604311258,-2.66181372002531,-0.159942303539098,-0.239693650339698,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
"1221",101.198543804239,1.16438877824207,0.731405427493165,-0.352167978461082,-0.343758625439794,-0.353706310348144,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"1222",100.92484019966,-0.884982892372531,-0.489129684702161,-0.915682679667473,0.860211216459311,-0.750595219002553,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1
"1223",99.5205763185112,0.347816387288795,-0.97076628550462,0.0946483392074041,1.49091398880503,-1.08217917066975,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0
"1224",99.5101143742764,-0.2110528986617,-0.642045601513646,0.124559327069783,0.470973784509526,0.176123376157287,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
"1225",102.224955289838,1.35293647841887,0.500266780826728,-0.185569569179139,-0.722662568034047,1.63528217744742,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0
"1226",101.229572606009,-1.50460139891537,1.45243073177514,-1.60251133244328,-2.15417571769117,0.461827376855276,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1
"1227",100.71410151248,1.50489319615953,-0.377014187173735,-0.740352649236111,0.0197707306330502,-0.915614623331487,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0
"1228",99.2794844837697,-0.906398384408667,-0.758606077983028,0.427740841261031,-0.14792608672607,1.99487079460273,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"1229",103.651145307767,-0.916296159355007,0.725436748210771,1.36945046515272,1.02771103728035,0.450224805559973,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
"1230",102.055849536483,-1.42559868655201,1.04559548258846,0.915443795645276,1.3484306120951,-1.05672305672246,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
"1231",98.5344377144407,0.607051850675074,-1.35782946194108,-0.314666605465549,0.825053606029242,0.503010159482731,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0
"1232",99.7155005938978,1.53669698319874,-0.394880983762092,0.739769997195378,-1.217330760421,0.260096892289331,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0
"1233",97.0566318989318,0.306408488914338,-1.27072875925069,0.916320911511723,0.381302565045304,1.54044107196864,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
"1234",101.815239909323,1.53929317965289,0.324616651983061,0.115165961013351,0.178382728377068,0.512241364743522,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0
"1235",101.490138591053,-0.782616556171686,0.578318478843667,-0.748556048687844,-0.636242067755916,0.845841962123005,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0
"1236",99.798538530617,-2.34061388279118,-1.66379506310569,-0.0275247078688314,-0.318126451965283,0.463971368635029,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
"1237",99.7284403183617,-1.78630555368411,0.233219210336668,-1.28057787738679,0.313209249401079,1.1569799156795,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1
"1238",102.520064076171,0.651555550186161,0.354921108333645,1.81881862037323,-0.748781096551128,-0.58493996595599,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0
"1239",98.8965095151411,1.2146907164533,-1.1956179218683,1.57685290159485,0.733025939843089,0.849833917630759,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0
"1240",100.981679672551,-0.118802985356287,-0.0312426414544435,-0.219622119188069,1.63931913453527,1.36964725728332,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0
"1241",101.55399041472,1.9817208968895,0.88298908003215,-0.833045294770403,0.763128761391801,1.98278765029731,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
"1242",101.29370879821,-0.0638716127938744,0.112285117991431,-1.23824220699349,0.259735863079729,0.43415530739258,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0
"1243",102.389653927785,-0.790551398637357,0.985487236882795,2.12815156374818,-3.31952528612332,0.795212209750567,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1
"1244",98.4381529441031,-0.35824405379154,-0.712955545044876,-0.138450972839142,-0.731528326915576,0.947020932673874,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0
"1245",101.817446987269,-1.45306304575135,0.963146706710708,-0.278043725090969,-1.2046745508473,0.55245846714883,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1
"1246",99.9258732527043,0.956463095712436,-1.06230137515017,-0.371935797263013,0.132385866191989,0.655766956151823,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1
"1247",101.74372112996,-0.635114517475865,0.834684815549208,-1.17000903387293,-0.0297309359147034,-1.03456743191678,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
"1248",101.303461356278,0.757643528000354,0.0389200062450401,-1.8839078058442,1.20634269868367,0.188664196993045,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0
"1249",100.811628621288,-0.212136606697482,0.813597402357919,-0.409865414574439,1.87749714448215,-0.780722602019808,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
"1250",102.213193951849,0.145262691639851,-0.685610165319129,-1.6618902706707,2.17917169273367,-0.831354145840558,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0
"1251",103.497751685905,0.720684666355351,0.731244673909143,-0.94645009480552,-0.201278027719012,0.72541362413831,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
"1252",101.58083908453,0.775614923848497,0.873627928787452,-0.603602084723025,0.977253491873697,-0.0629217280307695,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
"1253",102.383390728861,2.42758335731117,0.0784519822097006,-0.34092427774837,-0.46762077116508,-0.981741851774426,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
"1254",98.7656501754348,-0.553064905500035,-1.22544683793151,0.975508392489595,-0.295575024961876,-1.89151778865773,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1
"1255",100.047346330755,2.38205943633496,-0.0544536117150339,-0.0439216324908305,-0.473044593229666,-0.0187937766995418,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1
"1256",99.6662242462072,1.16809920548903,-0.100985064834332,-1.73843276089353,-0.706170175096455,0.687688904954632,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
"1257",101.57121274233,0.0376750180206615,-0.217806544518532,-0.0332347637495932,-0.50314550739743,-0.979105939919225,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0
"1258",103.125538493697,0.670800410544822,-0.254641270775645,-0.622002778708205,-0.535607620608833,-1.19424350492342,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"1259",101.607009981208,-0.218068368147157,0.908849621371976,0.861490902161584,0.807239755071555,0.399318244600913,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"1260",101.345709056809,-1.15203374736103,-0.20128107406678,0.0562369363915354,1.08265373907375,-1.42964432428703,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
